movieCode,title,year,release_date,description,genre,director,grade,actors,poster_path,backdrop_path,youtube_url,rate
20185784,나의 특별한 형제,2018,2019-05-01,"비상한 두뇌를 가졌지만 동생 '동구' 없이는 아무 데도 못 가는 형 '세하'(신하균), 뛰어난 수영실력을 갖췄지만 형 '세하' 없이는 아무것도 못 하는 동생 '동구'(이광수). 이들은 피 한 방울 섞이지 않았지만 20년 동안 한 몸처럼 살아온 '특별한 형제'다. 어느 날 형제의 보금자리 '책임의 집'을 운영하던 신부님이 돌아가시자 모든 지원금이 끊기게 되고, 각각 다른 장애를 가진 두 사람은 헤어질 위기에 처하고 만다. 세하는 '책임의 집'을 지키고 동구와 떨어지지 않기 위해 구청 수영장 알바생이자 취준생 '미현'(이솜)을 수영코치로 영입하고, 동구를 수영대회에 출전시켜 사람들의 이목을 집중시키는 데 성공한다. 헤어지지 않을 수 있다는 희망을 본 것도 잠시, 예상치 못한 인물이 형제 앞에 등장하면서 형제는 새로운 위기를 겪게 되는데...",3,육상효,12세이상관람가,"['신하균', '이광수', '이솜', '박철민', '권해효', '길해연', '양소민', '배명진', '김자영', '김한나']",https://image.tmdb.org/t/p/w780//4LvhaLpA2pQAPQGVEUjc0vhEXGe.jpg,https://image.tmdb.org/t/p/original//eNQLc072eu0ttmfJYx7Xhrc3iHS.jpg,https://www.youtube.com/embed/m6FNMV_FnIs,8.91
20198183,뽀로로 극장판 보물섬 대모험,2019,2019-02-01,"떠나자, 보물섬으로~!  뽀로로와 친구들의 스펙터클 보물찾기 어드벤처! 전설 속 보물을 찾아 떠난 뽀로로와 친구들은 우연히 손에 넣은 지도를 따라 신비의 보물섬에 도착한다.  그곳에서 사라진 실버 선장을 만나 비밀을 간직한 보물섬의 수수께끼를 풀어내지만, 악당 블랙 선장과 보물섬의 괴물로 인해 위기에 빠지는데... 과연 뽀로로와 친구들은 전설의 보물을 찾을 수 있을까?",12,김현호,전체관람가,"['이선', '이미자', '김현지', '홍소영', '정미숙', '김서영', '김환진', '남도형', '정승욱', '이장원', '황창영']",https://image.tmdb.org/t/p/w780//3iy8XN5nlCewKP9YGlNEuHOo8dq.jpg,https://image.tmdb.org/t/p/original//t40Nr7RaIWFCWqQJOfttXA9KezF.jpg,https://www.youtube.com/embed/Tk2wVhOV5NA,9.28
20185384,호텔 뭄바이,2018,2019-03-14,100여 년 전통의 아름다운 초호화 호텔 타지는 오늘도 전 세계에서 온 수백 명의 사람들과 직원들로 북적인다. 다양한 사람들이 호텔 안에서 저녁시간을 보내던 그 때 거대한 폭발음이 들리고 혼비백산한 인파가 호텔로 몰려온다. 그리고 그들과 함께 커다란 배낭을 멘 젊은 청년 몇몇이 호텔로 들어오는데…,7,앤소니 마라스,15세이상관람가,"['데브 파텔', '아미 해머', '나자닌 보니아디', '제이슨 아이삭스', '아누팜 커']",https://image.tmdb.org/t/p/w780//h9AOgs7GKNJLdvoNPkmJOFB3I7H.jpg,https://image.tmdb.org/t/p/original//wHCV3lRhjdAamxKjKIF5rqMRqwu.jpg,,9.09
20197503,서스페리아,2018,1977-02-01,"독일의 유명한 발레 학교로 유학 온 미국인 소녀 수지는 도착 첫날 밤, 겁에 질려 학교에서 도망쳐나오는 학생을 목격하고, 이튿날 아침 도망치던 학생과 다른 여학생이 끔찍하게 살해당했다는 소식을 듣는다. 수지는 발레 학교에 적응하려고 애쓰지만 이상한 선생과 학생들, 밤에 기숙사에 울려퍼지는 기이한 소리들 때문에 힘들다. 그 지방 전설로 내려오는 마녀 이야기와 살인 사건이 관련있으리라 추측하던 수지는 자신도 모르는 사이에 흑마술의 표적이 되는데…",2,루카 구아다니노,청소년관람불가,"['다코타 존슨', '틸다 스윈튼', '미아 고스', '클로이 모레츠']",https://image.tmdb.org/t/p/w780//qsQ4eqNWP6oKKiKp8QKyIDf7HLC.jpg,https://image.tmdb.org/t/p/original//i8lyb818XNNGaXiL6qHSxVNodKy.jpg,,6.87
20197147,어글리 돌,2019,2019-05-01,"춤과 노래가 멈추지 않는 행복 마을 ‘어글리 빌’에 사는 사랑둥이 인싸돌 ‘모씨’는 마을 바깥에 어떤 세상이 있을지 늘 궁금해한다. 모씨는 친구 ‘어글리 독’, ‘웨이지’, ‘럭키 뱃’, ‘바보’와 함께 파이프 건너편으로 모험을 떠나기로 결심하고 외모도 성격도 너무 완벽한 ‘퍼펙션 스쿨’의 ‘루’와 ‘맨디‘를 만나 새롭고 짜릿한 세상을 경험한다! 퍼펙션 스쿨에서 최고의 애착 인형이 되기 위한 스파르타 수업에 몰두하던 이들은 인형들의 숨겨진 진실을 마주하고 마는데…",12,캘리 애스버리,전체관람가,"['켈리 클락슨', '닉 조나스', '자넬 모네', '핏불']",https://image.tmdb.org/t/p/w780//wJX6SLX40kMBMf2yk1iXTtqaVTs.jpg,https://image.tmdb.org/t/p/original//93gOZuHazBWulk7b47MCXWVTiqh.jpg,,9.09
20169323,안도 타다오,2016,2017-01-01,"전문적인 건축교육을 받지 못했지만, 타고난 예술성과 도전정신으로 실력을 인정받은 안도 타다오. 고교시절엔 복서로, 청년시절엔 건축 현장에서 치열한 나날을 보냈던 그는 우연히 서점에서 설계도면을 본 후, 건축가의 꿈을 안고 유럽으로 향한다. 현장에서 익힌 건축지식을 기반으로 콘크리트를 연구한 끝에 누구도 만들 수 없는 건축물을 만들며 노출 콘크리트의 거장이 된 그의 이야기가 시작된다!",14,미즈노 시게노리,전체관람가,,https://image.tmdb.org/t/p/w780//oJVp2sHOqcpF4ha9QMHlos39Ebp.jpg,https://image.tmdb.org/t/p/original//iFKBGlzzmd1aQJVc88O40jL14F9.jpg,https://www.youtube.com/embed/WdpSxZpr9og,8.34
20183096,생일,2018,2019-04-03,"세상을 먼저 떠난 아들 ‘수호’ 에 대한 그리움을 안고 살아가는 '정일'과 '순남'의 가족. 어김없이 올해도 아들의 생일이 돌아오고, 가족들의 그리움은 더욱 커져만 간다. 수호가 없는 수호의 생일. 가족과 친구들은 함께 모여 서로가 간직했던 특별한 기억을 선물하기로 하는데...",3,이종언,전체관람가,"['설경구', '전도연', '김보민', '윤찬영', '박종환', '성유빈', '탕준상', '신문성', '이봉련', '김수진', '안다정', '정종준']",https://image.tmdb.org/t/p/w780//qrLLjnPAqP4nrYW7mX0clSUptiW.jpg,https://image.tmdb.org/t/p/original//xTN6HGNl5hIl1SsoIFYPTVrFLjL.jpg,https://www.youtube.com/embed/bEm3rC3swg8,0.00
20181877,캡틴 마블,2018,2019-03-06,"외계 크리 문명의 수도 할리, 캐롤 댄버스(브리 라슨)은 압도적인 능력을 가진 전사다. 그는 멘토 욘 로그(주드 로)로부터 힘을 통제하고 과거의 기억은 묻어야 한다는 가르침을 받고 있다. 그러던 어느 날, 변방 행성 토르파에서 스크럴 종족에게 붙잡혀 뇌를 스캔당한 캐롤은 과거 자신이 낯선 행성의 파일럿이었음을 알게 된다. 스크럴을 따돌리고 탈출하는 과정에서 공교롭게 C-53 행성, 즉 지구에 불시착한 캐롤. 우여곡절 끝에 쉴드 신참 요원 닉 퓨리(사무엘 L. 잭슨)에게 발견되어 팀을 이룬 그들은 지구로 향하는 더 큰 위협을 감지하고 힘을 합쳐 전쟁을 끝내야 하는데...",8,애너 보든,12세이상관람가,"['브리 라슨', '사무엘 L. 잭슨', '벤 멘델슨', '주드 로']",https://image.tmdb.org/t/p/w780//jWd9tWuoDPN561r7vp4ekngEe7f.jpg,https://image.tmdb.org/t/p/original//nBS1vONGYrsL2C68C2oDQ3eKJR1.jpg,https://www.youtube.com/embed/n1Xz13zlWWw,6.74
20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006,2006-08-25,"먼 옛날 인간들은 모르던 지하 왕국, 행복과 평화로 가득 찬 환상의 세계에 공주가 있었다. 햇빛과 푸른 하늘이 그리웠던 공주는 인간 세계로의 문을 열고 만다. 하지만 너무나 눈부신 햇살에 공주는 기억을 잃은 채로 죽어갔다.  꿈 많은 소녀 오필리아는 만삭인 엄마와 함께 군인인 새아버지의 부대 저택으로 이사를 간다. 하지만 자신을 못마땅해 하는 냉혹한 새아버지에게 두려움을 느끼는 데다, 신비한 숲으로 둘러싸인 저택의 이상한 분위기에 잠을 못 이루던 오필리아에게 요정이 나타난다. 신비로운 모습에 이끌린 오필리아는 요정을 따라 미로로 들어가게 되고 거기서 판이라는 기괴한 요정을 만나는데...",3,길예르모 델 토로,15세이상관람가,"['이바나 바쿠에로', '더그 존스', '세르지 로페즈']",https://image.tmdb.org/t/p/w780//152dNZttshE1erlIK5GPzTvbQUR.jpg,https://image.tmdb.org/t/p/original//4XP5kp70Pw01qpD6Gr0PQwy43Mr.jpg,,7.91
20199736,프렌즈: 둥지탈출,2019,2019-01-25,"갈매기 가족의 둥지에서 자란 칼새의 새끼 ‘마누’는 갈매기 비행 학교에서 가르치는 비행법에 적응하지 못한 미운 아기 새가 되고 만다. 갈매기 대장 ‘칼리프’는 열등생 ‘마누’를 둥지에서 쫓아내려 하고, ‘마누’는 갈매기들과 다시 가족이 되기 위해 깃털 친구들의 도움을 받아 날기 대회 1등에 도전하기로 하는데… 가족과 함께하기 위해 둥지를 탈출한 ‘마누’ 과연 미운 아기 새에서 벗어나 하늘 높이 날아 오를 수 있을까?!",12,크리스찬 하스,전체관람가,,https://image.tmdb.org/t/p/w780//uC5zU5Prxp2qNCkEbJQ6YRrdZCc.jpg,https://image.tmdb.org/t/p/original//4q4PeZzovaZ418KBARiuxDimm8p.jpg,,8.74
20183454,요로나의 저주,2019,2019-04-17,"1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 어느 날부터인가 울음소리를 들려오고 의문의 존재가 아이들을 위협하는데...",2,마이클 차베즈,15세이상관람가,"['린다 카델리니', '패트리시아 벨라즈퀘즈', '레이몬드 크루즈', '숀 패트릭 토마스']",https://image.tmdb.org/t/p/w780//8kllbCOM38idMWXzsk6mMzpbcsC.jpg,https://image.tmdb.org/t/p/original//drpgGlcOarywXgwhb4Dap9QtSlg.jpg,https://www.youtube.com/embed/5AJVjhMYkBE,6.83
20180825,미성년,2018,2019-04-11,"같은 학교 2학년 주리(김혜준)와 윤아(박세진)가 학교 옥상에서 만났다. 최근 주리의 아빠 대원(김윤석)과 윤아의 엄마 미희(김소진) 사이에 벌어진 일을 알게 된 두 사람. 이 상황이 커지는 것을 막고 싶은 주리는 어떻게든 엄마 영주(염정아) 몰래 수습해보려 하지만 윤아는 어른들 일에는 관심 없다며 엮이지 않으려 한다. 그 때, 떨어진 주리의 핸드폰을 뺏어든 윤아는 영주의 전화를 받아 그 동안 감춰왔던 엄청난 비밀을 폭로해 버리고, 이를 본 주리는 멘붕에 빠지게 되는데…",3,김윤석,15세이상관람가,"['염정아', '김소진', '김혜준', '박세진', '김윤석', '김희원', '이희준', '염혜란', '이정은', '미람', '김혜윤', '정이랑', '정종준']",https://image.tmdb.org/t/p/w780//84ybyWeNn8HC7Lu1BxvJlXx1nea.jpg,https://image.tmdb.org/t/p/original//eS0fHqhASRrHYYsMCMQdfTBXIwD.jpg,https://www.youtube.com/embed/2r6FaDvHnb0,8.31
20198982,크게 될 놈,2018,2019-04-18,"전라도 어느 섬마을, 기강과 기순 남매의 엄니 ‘순옥’(김해숙). 깡다구 하나는 알아주는 순옥의 사고뭉치 아들 ‘기강’(손호준). 집을 나간 기강은 무모한 성공만을 꿈꾸다, 결국 범죄자로 전락해 사형을 선고 받게 된다. 정부는 엄정한 법집행을 이유로 사형집행을 발표하고, 언제 죽을지 모른다는 불안과 공포로 자포자기한 기강에게 평생 까막눈으로 살아온 엄니의 생애 첫 편지가 도착하는데……",3,강지은,15세이상관람가,"['김해숙', '손호준', '남보라', '박원상', '김영민']",https://image.tmdb.org/t/p/w780//li1v9SNnU63b0i5lj1Os8ulmkrg.jpg,https://image.tmdb.org/t/p/original//yvXdAfD3ozCJayNqFj35ZNbnUxM.jpg,https://www.youtube.com/embed/_lHjdy-97m8,8.80
19990220,노팅 힐,1999,1999-05-13,"윌리엄 태커(휴 그랜트분)는 웨스트 런던의 ‘노팅 힐’에 사는 소심한 남자. 역시 독신의 괴상한 친구 스파이크(리스 아이판스 분)와 함께 살고있는 그는, 노팅힐 시장 한쪽 구석에 위치한 조그마한 여행서적 전문점을 운영하며 살고 있다. 그에게는 미래에 대한 포부나 설계는 사치에 불과하다. 여느 때와 마찬가지로 무미건조한 하루를 보내고 있던 그는 세계적으로 유명한 인기 영화배우 안나 스콧(줄리아 로버츠 분)이 그의 책방 문을 열고 들어와 책을 사고 나가자 잠깐 동안에 일어난 이 엄청난 사건에 어쩔 줄을 모른다.",4,로저 미첼,12세관람가,"['줄리아 로버츠', '휴 그랜트']",https://image.tmdb.org/t/p/w780//1AbAtQSgN4KKVODiiX2452dlDJD.jpg,https://image.tmdb.org/t/p/original//hkiXk6HIcmiw1Zz55cq9o5l4hE3.jpg,https://www.youtube.com/embed/gPhXjrDANGk,9.07
20176103,돈,2018,2019-03-20,"오직 부자가 되고 싶은 꿈을 품고 여의도 증권가에 입성한 신입 주식 브로커 조일현(류준열). 빽도 줄도 없는, 수수료 O원의 그는 곧 해고 직전의 처지로 몰린다. 위기의 순간, 베일에 싸인 신화적인 작전 설계자 번호표(유지태)를 만나게 되고, 막대한 이익을 챙길 수 있는 거래 참여를 제안 받는다. 위험한 제안을 받아들인 후 순식간에 큰 돈을 벌게 되는 일현. 승승장구하는 일현 앞에 번호표의 뒤를 쫓던 금융감독원의 사냥개 한지철(조우진)이 나타나 그를 조여 오기 시작하는데…",13,박누리,15세이상관람가,"['류준열', '유지태', '조우진', '원진아', '박명신', '이화룡', '오희준', '정기섭', '차래형', '김강현', '유재명', '이서환']",https://image.tmdb.org/t/p/w780//4aW4qAmWEmQjN3wWT9spMhjvM2B.jpg,https://image.tmdb.org/t/p/original//6gNWAfrQuHvFBwoGfYNUNjTzRng.jpg,https://www.youtube.com/embed/dbCoJpk7_dA,4.86
20198104,바이스,2018,2015-01-16,"법도 규칙도 책임도 없는 도시 ‘바이스’. 이곳에서 사람들은 폭력, 살인, 강간 등 현실에선 불법인 광기를 분출한다. ‘바이스’에서 고객들의 욕망을 충족 시켜주는 건 인간의 유전자를 복제한 인공 지능 로봇으로 이들은 자신이 로봇이란 사실을 모른다. 그리고 이를 철저하게 통제하고 관리하는 건 냉혹한 경영자 ‘줄리안’(브루스 윌리스)이다.  어느 날, 로봇 중 하나인 ‘켈리’가 시스템의 오류로 모든 기억이 되살아 낸 채 ‘바이스’를 탈출한다.  이를 막으려는 ‘줄리안’과 ‘바이스’때문에 현실로 범죄가 이어진다고 비난하던 형사 ‘로이’(토마스 제인)가  이상한 낌새를 알아채고 ‘켈리’를 추격하기 시작한다.  그리고 ‘켈리’와 ‘로이’는 점차 믿을 수 없는 충격적 사실들과 마주하게 되는데…",3,아담 맥케이,15세이상관람가,"['크리스찬 베일', '에이미 아담스', '스티브 카렐', '타일러 페리', '샘 록웰']",https://image.tmdb.org/t/p/w780//vn8akeiW9Ex4bilkMK9gVWSnCqO.jpg,https://image.tmdb.org/t/p/original//cTPS3ib89O4HSOtZDa3YXvaas5F.jpg,,0.00
20185406,헬보이,2019,2004-04-02,"1944년, 2차세계대전에서 수세에 몰린 나치는 러시아의 흑마술사 라스푸틴을 고용, 지옥의 악마를 불러와 전세를 역전시킬 음모를 꾸민다. 라스푸틴의 염력으로 혼돈의 지옥신 자하드가 깨어나고 지옥의 문이 열리려 할 때, 미리 정보를 입수한 연합군의 공격으로 간신히 저지한다. 간발의 차이로 지옥에서 지구로 불려온 헬보이는 B.P.R.D.(Bureau of Paranormal Research &amp; Defence)를 설립한 브룸교수에게 인도되어 텔레파시 예지력을 지닌 양서인간 아베 사피엔, 불을 자유자재로 다루는 '파이로-키네시스' 리즈와 함께 악에 맞서는 전사로 성장한다.",8,닐 마샬,청소년관람불가,"['데이빗 하버', '밀라 요보비치', '이안 맥쉐인', '대니얼 대 킴']",https://image.tmdb.org/t/p/w780//l7ofyLowQCZsL1tBPmaBwiPoaoX.jpg,https://image.tmdb.org/t/p/original//13DIK3beAoroeJSdrcYm66s6hal.jpg,,6.83
20182501,왓칭,2019,2019-04-17,"늦은 시간까지 일하고 퇴근하던 ‘영우’는 수십 개의 CCTV로 둘러싸인 회사 지하주차장에서 정신을 잃고 만다. 눈을 뜬 그녀 앞에 등장한 건 바로 평소 안면이 있던 회사 경비원 ‘준호’. 갈아 입혀져 있는 붉은 드레스와 하이힐, 눈앞에 펼쳐진 장면은 바로 경비실 안 수십 개의 CCTV 화면들! 집, 자동차, 회사, 카페 등 자신의 모든 일상이 준호의 손바닥 안에서 감시되었다는 사실을 알게 된 ‘영우’는 필사의 탈출을 시작하는데...",2,김성기,15세이상관람가,"['강예원', '이학주', '주석태', '임지현', '조달환', '어성욱', '김노진']",https://image.tmdb.org/t/p/w780//vpKk8ARxhNVDna9Nx4JZamhAKOQ.jpg,https://image.tmdb.org/t/p/original//hleXLPb8OJzBVxCmc62hnj5mA7o.jpg,https://www.youtube.com/embed/LBmIcROdOaE,5.17
20198844,아이 엠 마더,2018,2019-06-07,"지구에서 멸종된 인류. 소녀에겐 자신을 키워준 로봇 ‘마더’가 전부였고, 마더 역시 ‘딸’인 소녀가 전부였다. 그들은 안전했다. 낯선 인간 여자가 나타나기 전까진.",8,피에르 모렐,15세이상관람가,"['제니퍼 가너', '존 갤러거 주니어']",https://image.tmdb.org/t/p/w780//eItrj5GcjvCI3oD3bIcz1A2IL9t.jpg,https://image.tmdb.org/t/p/original//kmPnDn9mbjD9Vzn1FTclNiSHGNa.jpg,,0.00
20196244,샤잠!,2019,2019-03-23,10대 소년 빌리 뱃슨(애셔 앤절)은 어릴 적 엄마와 헤어진 뒤 위탁 가정을 떠돌고 있다. 한편 어둠의 존재를 봉인 중인 마법사(디몬 하운수)는 자신의 뒤를 이를 후계자를 찾고 있다. 어린 시절 순수하지 못하다는 이유로 마법사에게 거부당한 시바나(마크 스트롱)는 오랜 시간 숨겨진 장소를 찾던 끝에 영원의 바위에 도착하여 7개의 대죄를 해방시키고 어둠의 힘을 얻는다. 이에 마법사는 빌리를 후계자로 정하고 샤잠(재커리 레비)의 힘을 전수한다. 슈퍼 파워를 얻게 된 빌리는 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어나는데...,8,데이비드 F. 샌드버그,12세이상관람가,"['제커리 리바이', '애셔 앤젤', '잭 딜런 그레이져', '마크 스트롱']",https://image.tmdb.org/t/p/w780//sPZxApU8d90Czd11S60UqOhuP9R.jpg,https://image.tmdb.org/t/p/original//ox7yc4cfR2bFMhBx7ESCpELJmba.jpg,https://www.youtube.com/embed/li1vYlPdzDc,5.83
20185352,어스,2019,2019-03-14,"애들레이드와 게이브 윌슨(루피타 뇽오와 윈스턴 듀크)은 아이들을 데리고 캘리포니아 북부에 있는 아들레이드의 오래된 해변가로 여름 휴가를 떠난다. 다음날 합류 한 타일러 가족(엘리자베스 모스와 팀 하이데커)과 함께 해변에서 하루를 보내지만, 애들레이드는 과거에 겪은 트라우마 증상이 심해지며 나쁜 일이 일어날 것이라는 공포에 시달린다. 밤이 되고 윌슨은 차도에 조용히 서있는 네명의 손을 맞잡은 뭔가를 보게 되는데...",2,조던 필,15세이상관람가,"['루피타 뇽', '윈스턴 듀크', '엘리자베스 모스', '팀 헤이데커', '야히아 압둘 마틴 2세', '애나 디옵', '에반 알렉스', '샤하디 라이트 조셉', '매디슨 커리', '칼리 쉘든', '노엘 쉘든', '카라 헤이워드']",https://image.tmdb.org/t/p/w780//vfNBftZoXsUnNWccz8ew9h8Jicx.jpg,https://image.tmdb.org/t/p/original//18qxSxzAUs7UjZ3dKCkxAOv0yb1.jpg,https://www.youtube.com/embed/VNh9Iwd0vhM,6.79
20197423,공포의 묘지,2018,2019-04-02,사후세계를 넘나드는 망자소환의식을 치르다 영혼을 빼앗긴 오빠를 구하기 위한 동생의 사투를 그린 공포영화,2,케빈 콜쉬,15세이상관람가,"['제이슨 클락', '존 리스고', '에이미 세이메츠']",https://image.tmdb.org/t/p/w780//yj8vYLY5yrJC8AgNsLgJc5e1IY3.jpg,https://image.tmdb.org/t/p/original//yoIA8KwFLk1hwInjGYrnydsIeze.jpg,,4.89
20183773,장난스런 키스,2018,2019-02-14,"A반 남신 ‘장즈수’와 처음 본 순간 KISS한 F반 ‘위안샹친’! 수학처럼 안 풀려도 절대 포기할 수 없는 확률 0% 멀고도 용감한 짝사랑 일대기.  장난 아니게 설레는 로코의 새로운 흥행 공식. 2019년 봄, 너 x 나 = 공식 ♡ 로코",4,프랭키 첸,12세이상관람가,"['왕대륙', '임윤']",https://image.tmdb.org/t/p/w780//wtaSH8MfJSCEIrrEX9SQuHdU5sl.jpg,https://image.tmdb.org/t/p/original//yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,https://www.youtube.com/embed/r7CLEHF3Efw,8.21
20198403,파이브 피트,2019,2019-03-15,"같은 병을 가진 사람끼리 6피트 이상 접근해서도, 접촉도 해선 안되는 CF(낭포성 섬유증)를 가진 ‘스텔라’와 ‘윌’. 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다. 손을 잡을 수도 키스를 할 수도 없는 그들은 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고 처음으로 용기를 내 병원 밖 데이트를 결심한다. 그러나 갑자기 숨을 쉬지 못하는 ‘스텔라’. ‘윌’은 그녀를 살리기 위해 안전거리를 어기게 되는데…",3,저스틴 밸도니,15세이상관람가,"['콜 스프로즈', '헤일리 루 리차드슨', '클레어 폴라니', '파민더 나그라', '모이세스 아리아스']",https://image.tmdb.org/t/p/w780//oXDWCIrCCA8kfz3kLIzfN61GafF.jpg,https://image.tmdb.org/t/p/original//8U7yoxEQsyJQc3RBCjNJu2d5uct.jpg,https://www.youtube.com/embed/vSq5P7rEbZA,8.99
20196025,덤보,2018,2019-03-27,"몸보다 훨씬 큰 귀를 가지고 태어나, 뒤뚱거리는 모습으로 서커스단의 웃음거리가 된 ‘덤보’. 어느 날 왕년의 서커스 스타 ‘홀트(콜린 파렐)’와 그의 아이들, 밀리와 조가 ’덤보’가 하늘을 날 수 있다는 것을 알게 되고, 유능한 사업가 ‘반데비어(마이클 키튼)’가 ‘덤보’를 스타로 만들기 위해 접근한다. 매력적인 공중 곡예사 ‘콜레트(에바 그린)’와 함께 하늘을 날게 된 ‘덤보’는 그의 친구들과 함께 환상적인 쇼를 둘러싼 어둠의 비밀을 발견하게 되는데…",1,팀 버튼,전체관람가,"['콜린 파렐', '마이클 키튼', '대니 드비토', '에바 그린']",https://image.tmdb.org/t/p/w780//ffiqLwHHHRKXs6cXKj0278qPi8H.jpg,https://image.tmdb.org/t/p/original//5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,https://www.youtube.com/embed/gffB1HO3azU,8.92
20197092,로망,2019,2019-04-03,"75세 조남봉과 71세 이매자는 치매 부부입니다. 결혼 45년차, 몸도 마음도 닮아진 부부는 이제 세상에 단 둘만 있는 것처럼 삽니다. 매일 기억이 흐릿해지지만, 먹고 사느라 잊었던 로망은 점점 더 선명해집니다.",4,이창근,전체관람가,"['이순재', '정영숙', '조한철', '배해선', '이예원', '진선규', '박보경', '이규형', '임철수']",https://image.tmdb.org/t/p/w780//9InB0qJsI8kKdrUwVXgkqmKZzSl.jpg,https://image.tmdb.org/t/p/original//lzDALhW7AVCmkMoy6OxkhlYd5cB.jpg,https://www.youtube.com/embed/dd2aTteZxt8,9.31
20198146,콜레트,2018,2018-09-21,"프랑스 생 소뵈르 작은 마을의 소녀 콜레트. 바람둥이 소설 편집자 윌리와 사랑에 빠져 파리에 왔지만 기대만큼 행복하지 않다. 파리의 콧대 높은 사교계와 화려하기만 한 물랑루즈에 지쳐갈 무렵 경제적 어려움에 처한 윌리의 부탁으로 자신의 경험을 녹인 소설을 쓰게 된다. 콜레트의 소설은 남편의 이름으로 출판되어 베스트셀러에 오르고 급기야 소설 속 주인공 이름을 딴 브랜드까지 런칭, 모든 상품들을 완판시키며 신드롬을 일으킨다 패션, 헤어스타일까지 유행을 이끌며 최고의 인플루언서가 되지만 모든 성공과 명예는 남편 윌리에게 돌아간다. 남편 뒤에 숨어있던 콜레트는 용기를 내어 자신의 존재를 드러내기로 결심하는데…",3,워시 웨스트모어랜드,15세이상관람가,"['키이라 나이틀리', '도미닉 웨스트', '엘리너 톰린슨']",https://image.tmdb.org/t/p/w780//lz8JiwPiIyxjrvP8CdcjDvs20Fy.jpg,https://image.tmdb.org/t/p/original//t2xCXhMjmjM3xT19aTBYppqSW1g.jpg,https://www.youtube.com/embed/DKPK8JnjOp0,8.67
